2.029707344144556641e-02 -1.991844067230671977e-01 3.876055215002943699e-01
4.184049315886377574e-02 -2.117689388767051151e-01 3.679380584243232555e-01
6.102838278696857965e-02 -2.001997555664847273e-01 3.589224737415128708e-01
7.014844862362493161e-02 -1.738888261370822030e-01 3.655033009197712346e-01
1.144467247545944699e-01 -1.652651695740303406e-01 3.408056397331652443e-01
1.216309182170295378e-01 -1.369081921460902906e-01 3.519006964803169657e-01
1.697897977411737536e-01 -1.237663446433831388e-01 3.322525450868102914e-01
1.740712967778036413e-01 -9.124992791541521042e-02 3.486273663025986069e-01
2.064443614013242168e-01 -7.382212483397099234e-02 3.426947184152612236e-01
1.949031552721099680e-01 -2.486800012936906182e-02 3.653158785655973850e-01
2.206463707541932162e-01 -3.816037972102958448e-03 3.594144264730101956e-01
2.903199500577316461e-01 1.889103440663257236e-02 3.394998728957636103e-01
2.673935167730541185e-01 4.134755008467594362e-02 3.517593250612505718e-01
2.913885298207625763e-01 9.043982759460024445e-02 3.533763070891364211e-01
2.593608472105479179e-01 1.100052853734516112e-01 3.635805505861988696e-01
2.825581392210724241e-01 1.622478429818017820e-01 3.579222276241251777e-01
2.159637829279177912e-01 1.769692870758290126e-01 3.587711988955416542e-01
2.033062130008567447e-01 2.055139344436155979e-01 3.500702956026320867e-01
1.612636899331344742e-01 2.186258240799356101e-01 3.488635630342787342e-01
1.453882490190221144e-01 2.433992464823635793e-01 3.437197230999109454e-01
1.021662278069347951e-01 2.503945320765890159e-01 3.483839895864124792e-01
8.351114254630974398e-02 2.801659664522112014e-01 3.383718725713036890e-01
3.769788968457410405e-02 2.674786862444357149e-01 3.498888153046011418e-01
1.580586934010594358e-02 2.911050442256119530e-01 3.390071774072483946e-01
-7.300311142894169020e-03 2.899022730280205740e-01 3.380349084708669793e-01
-2.873677384974023322e-02 2.646128820838510309e-01 3.466432147222162641e-01
-7.152477737772346134e-02 2.686497664759316395e-01 3.253775861294784799e-01
-8.998030858621620942e-02 2.414165804160169626e-01 3.372327308915758493e-01
-1.387836536161921042e-01 2.400041041537158137e-01 3.104040998207233670e-01
-1.553283186033982410e-01 2.112829282013506949e-01 3.274998905151832451e-01
-1.923760483116704056e-01 2.026723936789477376e-01 3.147257077363178612e-01
-2.027404797389184277e-01 1.593902091484135641e-01 3.426300985547072742e-01
-2.365510267776747833e-01 1.453379891274800828e-01 3.311577212424815508e-01
-2.366574886169016956e-01 1.035398331186344750e-01 3.452678763108082416e-01
-2.634482390798432161e-01 8.418259489045709643e-02 3.314191717127689674e-01
-2.574390872196660185e-01 3.976869625037370015e-02 3.509021834626376846e-01
-2.751446814257906270e-01 1.795268470740009337e-02 3.338465016471423574e-01
-2.748624337590030442e-01 -4.633565863096533559e-03 3.335489036686523079e-01
-2.612516589923523092e-01 -2.752484198226187381e-02 3.564183922486270362e-01
-2.687765303403134576e-01 -7.223336757276391240e-02 3.391393881564279122e-01
-2.422467351763141763e-01 -9.141878134414252455e-02 3.524211215641657180e-01
-2.319105285157448681e-01 -1.292033260141338680e-01 3.237286655498246013e-01
-1.994186227693663938e-01 -1.433295741511809440e-01 3.354503616343793015e-01
-1.893047480428105001e-01 -1.866095304106615005e-01 3.083216567283105780e-01
-1.458797065791742065e-01 -1.965676737491389436e-01 3.350448163026266690e-01
-1.313261255711838105e-01 -2.281962482550890237e-01 3.223810567337500599e-01
-9.312613214253490090e-02 -2.371784088720957084e-01 3.491762637387987311e-01
-7.492908037625818640e-02 -2.679275590688969810e-01 3.404562963490974647e-01
-3.035623173435227778e-02 -2.620290780043812440e-01 3.606186831846373009e-01
-7.684316521128886635e-03 -2.828938653931460934e-01 3.456140010811319940e-01
1.513367423894072111e-02 -2.802310814841104114e-01 3.429177931062925011e-01
3.618093226842703652e-02 -2.533167857705312387e-01 3.494236018257468324e-01
7.804048952408260131e-02 -2.505101545857028600e-01 3.189272366006912218e-01
9.435861362084078940e-02 -2.200947498755942699e-01 3.254793438409255835e-01
1.393320558810469956e-01 -2.150526676526735848e-01 2.946512138145582771e-01
1.523087637401161210e-01 -1.843441215061820126e-01 3.055791502326909992e-01
1.842871768014792966e-01 -1.739054143771477934e-01 2.897212879013347231e-01
1.945840173401018613e-01 -1.416846149422889556e-01 3.052996260083022384e-01
2.246570110649760144e-01 -1.284177366749083560e-01 2.937524778229450573e-01
2.296466051253011620e-01 -8.347474745243449457e-02 3.241748149318871008e-01
2.596629017311452015e-01 -6.706972078458645070e-02 3.173723985766331857e-01
2.571028658762470331e-01 -2.545750161587896285e-02 3.395429528027996691e-01
2.858371638692611127e-01 -4.534531594048251193e-03 3.350713079695971097e-01
3.527776449327394981e-01 1.916461657487845624e-02 3.029032442830064675e-01
3.371255262953310461e-01 4.404252013115234066e-02 3.240752854914935588e-01
3.531388724290931425e-01 9.391320699579613906e-02 3.125281373061364332e-01
3.354090148270517102e-01 1.067438393080190340e-01 3.341171127873168167e-01
3.428499546319944691e-01 1.678068840891545066e-01 3.096930337689566826e-01
3.056898210283525152e-01 1.904003146441571315e-01 3.415280947258724775e-01
2.994816102873882890e-01 2.309479154205955898e-01 3.057710291289720828e-01
2.443358630818877053e-01 2.547270337617787983e-01 3.332931476688351102e-01
2.243935799093076389e-01 2.795700277382131560e-01 3.201453581099851231e-01
1.782210802365993274e-01 2.917269794352351231e-01 3.231592185027969966e-01
1.558764732825805299e-01 3.173503634517699235e-01 3.010527889658392575e-01
1.087923631632827515e-01 3.133053087324928487e-01 3.144664855370839507e-01
8.443067573442304685e-02 3.288229883496682771e-01 2.898631544917463776e-01
3.860207256098492634e-02 3.234077945181082492e-01 3.099084333041367545e-01
1.524706847700100544e-02 3.355741544706897783e-01 2.878195823499351547e-01
-7.317146968632378366e-03 3.366382776916135300e-01 2.887678354760723765e-01
-2.963773811240697983e-02 3.198670718139594582e-01 3.060649133223729002e-01
-7.353987716718339562e-02 3.198031947104232886e-01 2.811657173982535785e-01
-9.273568953681204929e-02 2.925524300677525558e-01 2.931694135639233423e-01
-1.312313002585700772e-01 2.847935902591648971e-01 2.697460758342961062e-01
-1.489911157269986353e-01 2.579528274903539753e-01 2.858594465797970052e-01
-1.947008777775788291e-01 2.505245145547149166e-01 2.603841187954893388e-01
-2.123688389614650784e-01 2.225743203868906783e-01 2.813541300951179491e-01
-2.440573292001894379e-01 2.084926376709153040e-01 2.648877021804600385e-01
-2.578287870683710348e-01 1.659509818871897080e-01 2.976935465597215225e-01
-2.838911404824623896e-01 1.468861423383773790e-01 2.794781734536708750e-01
-2.891545642967059959e-01 1.066108858018217087e-01 3.004392716690851839e-01
-3.076965029049433809e-01 8.418185213343923334e-02 2.797767617748514457e-01
-2.999374155106829809e-01 4.041638036994946864e-02 2.960830017593238384e-01
-3.123503707931948314e-01 1.769668112191028278e-02 2.751595365661478332e-01
-3.124174665104750281e-01 -4.479815160399074937e-03 2.752667411623926363e-01
-2.993320685411253734e-01 -2.704749680544914561e-02 2.954922623444507512e-01
-3.067787028165384067e-01 -7.053790088665731761e-02 2.789560152701137663e-01
-2.851565508552267869e-01 -9.162922916587010191e-02 2.959599516800313634e-01
-2.792818380152826130e-01 -1.314796286882086440e-01 2.741246284545933443e-01
-2.525836845939012920e-01 -1.493555618370963067e-01 2.901837779377902105e-01
-2.443762195465248865e-01 -1.952896365070708740e-01 2.632687394671932024e-01
-2.115371986871321386e-01 -2.087058089350417311e-01 2.785492320099979824e-01
-1.981054283617861289e-01 -2.414928368031841188e-01 2.634625990488551617e-01
-1.515083192605333473e-01 -2.488322664823523489e-01 2.891394615706760485e-01
-1.352159440737277230e-01 -2.796329144990587490e-01 2.764014263000132976e-01
-9.596371153644084329e-02 -2.897121272314477913e-01 3.030099537079060101e-01
-7.651783763746525246e-02 -3.184989133870573808e-01 2.916628547460263787e-01
-3.114603003001233106e-02 -3.147569035310679997e-01 3.133842885620587992e-01
-7.689020648908679798e-03 -3.352995819597533456e-01 2.974892883798094245e-01
1.545231699960357245e-02 -3.333837640250142953e-01 2.959233090004834144e-01
2.649711385521331605e-02 -3.121446270992469518e-01 3.097556729441297563e-01
8.131159143074739859e-02 -3.054439684554400847e-01 2.792365298371930482e-01
9.887086250435317414e-02 -2.741729076607543614e-01 2.873031186368482648e-01
1.455615589898565931e-01 -2.675702929433053101e-01 2.547802646813921990e-01
1.596724568152011747e-01 -2.364103981156262246e-01 2.653199867648557420e-01
1.928472038466675920e-01 -2.258860263438652316e-01 2.474643556411229572e-01
2.044852159738765884e-01 -1.940895887518782892e-01 2.609377203594692163e-01
2.358704137636404574e-01 -1.819814114323626275e-01 2.469862677072924007e-01
2.457453683161174018e-01 -1.485303587902515043e-01 2.642226870638007541e-01
2.772919919644299958e-01 -1.345006690655265180e-01 2.540803399848934885e-01
2.835967611177163117e-01 -8.785602351513054076e-02 2.865078734563905605e-01
3.165415010593181089e-01 -7.071913359901567386e-02 2.799428917611799239e-01
3.192825220409019060e-01 -2.697470661769866065e-02 3.074830840551442401e-01
3.473748303848104846e-01 -4.904424588943587585e-03 2.988661123052531732e-01
3.864054737451018129e-01 1.800616321268616593e-02 2.401239356192642616e-01
3.801158073178453334e-01 4.269218787267900495e-02 2.658607138738593445e-01
3.842098840003014271e-01 8.809469610353690139e-02 2.302326404123943848e-01
3.727144812205219759e-01 1.157628901902461593e-01 2.703742006857348668e-01
3.691192896683966884e-01 1.576303701874255947e-01 2.340340708298127015e-01
3.460264788117181078e-01 1.843775455719858236e-01 2.709485994462148550e-01
3.325860429878303992e-01 2.190739541473791241e-01 2.317788129379106943e-01
2.957975354787921174e-01 2.554895976334505825e-01 2.697901460840225751e-01
2.789906772642806732e-01 2.818027553339067515e-01 2.586802341965135921e-01
2.543534269817940840e-01 3.008715562534809984e-01 2.717901431474526452e-01
2.363913340188344703e-01 3.306682443677104177e-01 2.219617934328270148e-01
1.792956020557731900e-01 3.406999206509562228e-01 2.650627452510028181e-01
1.519066846077800903e-01 3.553599634981735589e-01 2.372316397917091091e-01
1.059461182708351240e-01 3.481269956582321856e-01 2.503440245993743818e-01
8.139527538809318563e-02 3.592502771720627042e-01 2.259454469052942227e-01
3.729209676714876492e-02 3.525587791981428798e-01 2.443742388611439276e-01
1.486950032625442703e-02 3.626647311831748821e-01 2.233457973427767917e-01
-6.912096808224900586e-03 3.636924593102234815e-01 2.240058607459835816e-01
-2.967215252090125988e-02 3.552844498680242658e-01 2.464477688693423596e-01
-7.261044055216525628e-02 3.593938768621827151e-01 2.268902338320148426e-01
-9.302140340301635890e-02 3.373035403939453336e-01 2.430241541883432221e-01
-1.291372206395441369e-01 3.221609530707903457e-01 2.152519741191332714e-01
-1.485400146314836967e-01 3.001939142675180694e-01 2.333187958216114966e-01
-1.893755575451800399e-01 2.868391430863571623e-01 2.018392678905790716e-01
-2.098075651782038975e-01 2.647064694681016683e-01 2.233774883088722463e-01
-2.423135833079217705e-01 2.523685326443939059e-01 2.061569144354115923e-01
-2.588953861460210337e-01 2.241048950150318630e-01 2.266971170073706909e-01
-2.861340190907333270e-01 2.066632271359208906e-01 2.079707270730309088e-01
-2.960404170236330956e-01 1.627806473492815487e-01 2.375153729725324736e-01
-3.204030947951833075e-01 1.436989719747310268e-01 2.201150519007492035e-01
-3.248207659517545753e-01 1.040352520495484989e-01 2.404740217603499597e-01
-3.442443571401943014e-01 8.273917041907839776e-02 2.225698638447834998e-01
-3.364144602435644171e-01 3.955230637250319731e-02 2.397911804752620168e-01
-3.507788857976726349e-01 1.750653532533757648e-02 2.215631804999076693e-01
-3.516550914930773319e-01 -4.362954722922101139e-03 2.221447592448937136e-01
-3.379715265386760703e-01 -2.655158270318986810e-02 2.410305943524012895e-01
-3.445100165669162662e-01 -6.935567929989344682e-02 2.233514918132470661e-01
-3.231215854805586374e-01 -8.989489152916206594e-02 2.395896457377487410e-01
-3.163045615706200353e-01 -1.287623759311963823e-01 2.172725207933908498e-01
-2.951028100814184763e-01 -1.493444204818283882e-01 2.365807370583893343e-01
-2.894992035529939667e-01 -1.961009747562489358e-01 2.101799340298254604e-01
-2.642595773290212224e-01 -2.151175350989001922e-01 2.303081540425436780e-01
-2.515316930709359244e-01 -2.487577431948935214e-01 2.128548496368195542e-01
-2.182165649630935511e-01 -2.617168724712065631e-01 2.307288021003262579e-01
-2.014646707679038917e-01 -2.911463910329395444e-01 2.132720314951854768e-01
-1.554994003031791583e-01 -3.003177071038283796e-01 2.430315817585218252e-01
-1.376927911426252815e-01 -3.292701280744212422e-01 2.279820866482721309e-01
-9.728012455776512135e-02 -3.373542954568325425e-01 2.519080232933194052e-01
-7.672655235948451502e-02 -3.641851547987386417e-01 2.371311200086251292e-01
-3.115147691480998557e-02 -3.638335831436171897e-01 2.612598293195487198e-01
-7.731110213254200995e-03 -3.863054491333630103e-01 2.453940442466686078e-01
1.576996941757594084e-02 -3.855644252152092832e-01 2.448436612964328130e-01
3.874913845052162936e-02 -3.608189799937874809e-01 2.589315336542236667e-01
8.391866856344341874e-02 -3.602643880871170268e-01 2.339838109382707532e-01
1.025205229044550137e-01 -3.284602753392789065e-01 2.449461617648977518e-01
1.417333893197952333e-01 -3.196308750822792755e-01 2.205971012053417057e-01
1.566920204881931122e-01 -2.872129974520143403e-01 2.323051800779023512e-01
2.008823492659000121e-01 -2.789359608306314908e-01 2.042314406594403497e-01
2.135971114833364326e-01 -2.469907242493995236e-01 2.179070828723177478e-01
2.456535140315750931e-01 -2.351848490361537480e-01 2.013772730254688448e-01
2.562888041846701492e-01 -2.019719738111037388e-01 2.169830931420972386e-01
2.885950206765831028e-01 -1.894057629972397683e-01 2.035612262436560793e-01
2.980035238218426419e-01 -1.460490551792467673e-01 2.325686112335707267e-01
3.323555407266205464e-01 -1.318460554836873022e-01 2.221903150086559364e-01
3.416642668458138576e-01 -9.251187208876293644e-02 2.471155074284003828e-01
3.718957154011653388e-01 -7.357354881865979523e-02 2.353735093186907490e-01
3.730769466452386607e-01 -2.812300896731350155e-02 2.606131355426634655e-01
3.869370401842184837e-01 -4.958398265574900758e-03 2.404490156074152174e-01
3.958214044605398718e-01 1.756199451600461495e-02 1.672196108736982156e-01
3.922039301978787473e-01 4.010293690841165021e-02 1.906691926846232621e-01
3.887523383358735818e-01 8.368544285983471609e-02 1.672928962327939195e-01
3.821219940230909939e-01 1.068777831569068248e-01 1.913488153559670946e-01
3.731769712569774633e-01 1.486415247572581977e-01 1.686419905629041593e-01
3.607117753975426777e-01 1.708838788284846866e-01 1.920947909875732884e-01
3.432817440450449120e-01 2.086023181238862989e-01 1.684553109657481729e-01
3.261901623070196377e-01 2.290937463183391198e-01 1.916375002502428426e-01
3.044276292693321451e-01 2.633855999046701979e-01 1.684407034110635415e-01
2.854870777281754424e-01 2.842402362808575944e-01 1.934802804115587915e-01
2.626487849429509081e-01 3.180384040359829356e-01 1.728103429471463948e-01
2.385666217384799781e-01 3.353924265869861476e-01 1.976882465034202896e-01
2.101210086397417298e-01 3.635691616452583208e-01 1.756120224185223344e-01
1.777288799194293445e-01 3.680970084261458442e-01 1.961769835577434895e-01
1.443649774340807213e-01 3.858966851878664062e-01 1.718620898210090620e-01
1.092333132462202511e-01 3.791432907957912879e-01 1.893109376846260627e-01
7.038984465443012817e-02 3.949491601358972037e-01 1.554050701619106856e-01
3.663475680634079024e-02 3.845795294095241124e-01 1.732886784666496094e-01
3.987862428901730108e-03 3.949600539054924919e-01 1.532629589223963307e-01
-2.890711279250327698e-02 3.869179760874267293e-01 1.745310633718603066e-01
-6.126383676163087155e-02 3.917959090093999230e-01 1.548321569154663679e-01
-9.099070571618131376e-02 3.707786088463007057e-01 1.722012821924994719e-01
-1.198569668727021698e-01 3.622255141999458083e-01 1.489104027977243005e-01
-1.455615589898565931e-01 3.350022315669359263e-01 1.652409061781135169e-01
-1.733963782342395898e-01 3.279450495545552791e-01 1.452639610113665436e-01
-1.978075827976234768e-01 3.017489998772487358e-01 1.637955010213538454e-01
-2.265356911488219938e-01 2.954266521412063917e-01 1.462369727047659052e-01
-2.531721957377208176e-01 2.595789701881267564e-01 1.768256873857090294e-01
-2.820530644489262495e-01 2.509275840297414129e-01 1.599695596223460470e-01
-2.990121878520994314e-01 2.161261991291569540e-01 1.800740114104927014e-01
-3.237502055033426585e-01 2.018635312864958675e-01 1.616870614333159040e-01
-3.349103772823935898e-01 1.627697535796862327e-01 1.821935923537985891e-01
-3.567313405388196079e-01 1.455249163103087273e-01 1.638539312400923154e-01
-3.608962267236451860e-01 1.033395363094843228e-01 1.843547676901047261e-01
-3.794307377617039401e-01 8.353837697029802001e-02 1.658747255000224963e-01
-3.754478270462546230e-01 3.966248199681941117e-02 1.860381026782529090e-01
-3.871242149527198140e-01 1.792941165417374569e-02 1.662171364852569611e-01
-3.857538282547641750e-01 -4.550129491423355980e-03 1.657271644391405674e-01
-3.744465905861764643e-01 -2.636341759199813464e-02 1.859123291565615843e-01
-3.785872133750852186e-01 -7.009076116190431083e-02 1.660841829790596358e-01
-3.589209882274771446e-01 -8.933064378125946114e-02 1.837568482907257217e-01
-3.521891337889201945e-01 -1.305308803907261339e-01 1.618685417313468766e-01
-3.304642337734709501e-01 -1.475672505237569376e-01 1.798665346168365486e-01
-3.218732585192050633e-01 -1.878016554243301939e-01 1.606543815928149210e-01
-3.017222606246056649e-01 -2.053695919964777239e-01 1.814647001336032184e-01
-2.919186107458435764e-01 -2.468020639668625782e-01 1.651824759593750191e-01
-2.664318940205953612e-01 -2.602261591363572713e-01 1.853864571879152434e-01
-2.485381347032790122e-01 -2.972251144671231304e-01 1.674194125115031073e-01
-2.173111441583196191e-01 -3.038854166462928164e-01 1.863540219965169609e-01
-1.946803281667512930e-01 -3.379192859617530242e-01 1.685919782570347858e-01
-1.632659152676181058e-01 -3.439373509061445233e-01 1.897350519418253278e-01
-1.376182678551664262e-01 -3.780271745836171204e-01 1.737655284721170978e-01
-1.042622881113416944e-01 -3.816216233787245171e-01 1.966563094199371697e-01
-8.027569297650236080e-02 -4.175990402242573118e-01 1.699920752357048925e-01
-3.742356475931035709e-02 -4.088496101395141524e-01 2.036052964933825760e-01
-8.321602042454589315e-03 -4.386968057309582614e-01 1.751227931294238038e-01
4.591996228663517560e-02 -4.126309861174501936e-01 2.048962081904269483e-01
7.641905095408960125e-02 -4.130850582410366401e-01 1.927268772097739391e-01
1.121337794009718281e-01 -3.817246190185347721e-01 1.959068675889143185e-01
1.461310060368842256e-01 -3.792819387724588043e-01 1.733790472371561364e-01
1.680720483445313218e-01 -3.377179988099124341e-01 1.857786328933464237e-01
1.984141676955441802e-01 -3.307368255990263406e-01 1.645961930866091938e-01
2.174599431475646993e-01 -2.931800597478460557e-01 1.797090701290497694e-01
2.438934274849144934e-01 -2.824214719297858389e-01 1.594855296323725580e-01
2.608976114805046098e-01 -2.468231087490352915e-01 1.766593098137079210e-01
2.849057465688620283e-01 -2.335790083635358172e-01 1.571384174559282698e-01
3.041127002937585866e-01 -2.004515501955400070e-01 1.787155088248228718e-01
3.299096418668005515e-01 -1.872755358700111949e-01 1.613765889998495240e-01
3.516075550439340947e-01 -1.527823951318395546e-01 1.874906878195185811e-01
3.782638664866425082e-01 -1.371290385660679512e-01 1.707845969737637470e-01
3.901056416224182866e-01 -9.534870872565101574e-02 1.957328148610619212e-01
4.009538554539672228e-01 -7.312096220910915823e-02 1.732087082943931100e-01
3.979870363389532151e-01 -2.782194478940671484e-02 1.937615377356558810e-01
3.973646059579848400e-01 -4.520914382054112314e-03 1.678341185131428104e-01
4.048082692053263654e-01 1.730648610186004757e-02 1.002464485014338130e-01
3.986958741196663381e-01 3.900737030706502573e-02 1.214390393207484958e-01
3.994359076951296550e-01 8.170129127945238712e-02 1.006227787238173077e-01
3.902385951286156396e-01 1.035078945668664041e-01 1.221298033473602745e-01
3.845745776960716733e-01 1.450163753387457843e-01 1.013123048220659628e-01
3.711841541780533937e-01 1.659762356257969973e-01 1.227802109093348443e-01
3.586781066826362219e-01 2.048461958845575470e-01 1.016611530347885373e-01
3.401663735264585653e-01 2.235555024074865060e-01 1.228188342742636829e-01
3.223986353165061991e-01 2.593133107614047916e-01 1.016173303707346709e-01
3.019280043185534335e-01 2.773551263109483300e-01 1.235358423821732443e-01
2.818780213783833588e-01 3.119049641681501117e-01 1.033147777422222385e-01
2.601486648208269914e-01 3.309556913336230699e-01 1.268965703023267333e-01
2.373304264750847881e-01 3.649680206955653317e-01 1.071379956988312149e-01
2.095931559857143467e-01 3.781883528564932151e-01 1.303345449523378996e-01
1.791146169290874501e-01 4.019397416023429148e-01 1.083580978935060474e-01
1.455719575881067041e-01 4.031803934078452833e-01 1.295293963449753449e-01
1.035653344429143946e-01 4.128102381444276325e-01 9.346037280057285790e-02
7.055448912672290795e-02 4.099323022858845089e-01 1.140654428187585917e-01
3.679940127863356308e-02 4.142457398742825370e-01 9.116203500163484741e-02
3.987862428901730108e-03 4.096431222202636113e-01 1.124759428005336487e-01
-2.880832610912761188e-02 4.150553450237522424e-01 9.145393850965465032e-02
-6.116505007825521339e-02 4.052502096309544277e-01 1.125420481751233659e-01
-9.377505419047377222e-02 4.064812055952245484e-01 9.157005619011375497e-02
-1.262142241885840788e-01 3.748835792983520321e-01 1.198965805803214740e-01
-1.559665944674144267e-01 3.690192650566579413e-01 9.873419521306654734e-02
-1.807358079134078477e-01 3.409324035975471179e-01 1.173122813295065375e-01
-2.106255882405426993e-01 3.361584566580745892e-01 9.795900447209110462e-02
-2.352093600177432020e-01 3.086232160775626565e-01 1.183375335998288896e-01
